layer,dim,rank_in_layer,mean_abs,ratio_to_median,cv_across_prompts,bos_ratio,qualifies_ratio,in_old_top_variance,selected,n_stable_candidates,cv_max,ratio_min
9,2953,1,15.028992710306184,17.44291128935621,0.48900418169713117,51.43892835372167,False,False,True,2743,0.5,50.0
9,1043,2,11.684002233728187,13.560656951267394,0.4913109536266711,46.20708247674346,False,False,True,2743,0.5,50.0
9,2604,3,8.754940217253452,10.161136444523418,0.3708130197433825,36.54494215350606,False,False,True,2743,0.5,50.0
9,1461,4,7.953772624182323,9.231287350627488,0.3703121684101877,37.85789065088291,False,False,True,2743,0.5,50.0
9,1929,5,7.496281551124385,8.70031522516031,0.3958451862938906,25.279698968830605,False,False,True,2743,0.5,50.0
10,2953,1,15.461420857923542,18.00236194406096,0.4771185656352811,52.1642836836139,False,False,True,2695,0.5,50.0
10,1043,2,11.633063269060582,13.544849300215926,0.49196738840972887,46.46447198686914,False,False,True,2695,0.5,50.0
10,2604,3,9.117769040854977,10.61618979938102,0.37571942635258976,38.29225553561558,False,False,True,2695,0.5,50.0
10,1461,4,8.195121126161165,9.541913259088865,0.37195364075650894,40.27891189464694,False,False,True,2695,0.5,50.0
10,1929,5,7.964875206445031,9.273828558403101,0.3852529466128482,26.066677941576394,False,False,True,2695,0.5,50.0
11,2953,1,16.54280710988231,18.860796379118145,0.46517389936196174,54.23411527437915,False,False,True,2847,0.5,50.0
11,1043,2,11.702516081398528,13.342280513127704,0.4899266338679916,45.177281676463515,False,False,True,2847,0.5,50.0
11,1288,3,10.144667764418742,11.56614544119331,0.49577088222551935,36.084819307509655,False,False,True,2847,0.5,50.0
11,2604,4,9.691003868906702,11.048913855225129,0.38390286819511565,39.44817529351767,False,False,True,2847,0.5,50.0
11,1461,5,8.597437480799908,9.802116208602708,0.37913930981921984,41.14410479493696,False,False,True,2847,0.5,50.0
12,2953,1,17.331351017146915,19.581832712915997,0.4509542965684213,55.874629734453265,False,False,True,2888,0.5,50.0
12,1043,2,11.791564620817551,13.322703209919688,0.4838293012863892,45.540029972510474,False,False,True,2888,0.5,50.0
12,2604,3,10.393651938610432,11.743271100838225,0.3907227270284441,42.19990992645722,False,False,True,2888,0.5,50.0
12,1288,4,10.15461633107019,11.473196640131018,0.49032804016562415,36.34587289013978,False,False,True,2888,0.5,50.0
12,1929,5,9.18323699466766,10.375683373715793,0.3520568585763212,26.72802193300545,False,False,True,2888,0.5,50.0
